"author_id","author_name","author_year","authority_type","auth_list","input_date","last_update"
818,Nicholas Wolterstorff,,p,,"2007-11-29","2007-11-29"
819,David A. Zimmerman,,p,,"2007-11-29","2007-11-29"
820,John Piper & Justin Taylor,,p,,"2007-11-29","2007-11-29"
821,Stanley J Grenz,,p,,"2007-11-29","2007-11-29"
822,Leelie Newbigin,,p,,"2007-11-29","2007-11-29"
823,David J Hesselgrave,,p,,"2007-11-29","2007-11-29"
824,"Cornelius Plantinga, jr",,p,,"2007-11-29","2007-11-29"
825,Anthony A Hoekema,,p,,"2007-11-29","2007-11-29"
826,G.I Williamson,,p,,"2007-11-29","2007-11-29"
827,Alvin C. Plantinga,,p,,"2007-11-29","2007-11-29"
828,Dr. Harun Hadiwijono,,p,,"2007-11-29","2007-11-29"
829,Manfred T. Brauch,,p,,"2007-11-29","2007-11-29"
830,Margaret Fishback Powers,,p,,"2007-11-29","2007-11-29"
831,Maria Audrey Lukito,,p,,"2007-11-29","2007-11-29"
832,Allan & Barbarra Pease,,p,,"2007-11-29","2007-11-29"
833,Wayne Rice,,p,,"2007-11-29","2007-11-29"
834,Dr. Hnry Cloud & Dr. John Townsend,,p,,"2007-11-29","2007-11-29"
835,Donatus A. Nugroho,,p,,"2007-11-29","2007-11-29"
836,Drs. Les & Leslie,,p,,"2007-11-29","2007-11-29"
837,"Sigit Suryanto, S.Sos",,p,,"2007-11-29","2007-11-29"
838,Dra. Ostaria Silaban,,p,,"2007-11-29","2007-11-29"
839,Josh Mcdowell & Bob Hostetler,,p,,"2007-11-29","2007-11-29"
840,Susan L Lingo,,p,,"2007-11-29","2007-11-29"
841,Melissa Wiley ,,p,,"2007-11-29","2007-11-29"
842,Enid Blyton,,p,,"2007-11-29","2007-11-29"
843,Geronimo Stilton,,p,,"2007-11-29","2007-11-29"
844,Damon J. Taylor,,p,,"2007-11-29","2007-11-29"
845,Lyndon Santoso (editor),,p,,"2007-11-29","2007-11-29"
846,David Oliver,,p,,"2007-11-29","2007-11-29"
847,Connie Neumann,,p,,"2007-11-29","2007-11-29"
848,Jackie Kendall & Debbie Jones,,p,,"2007-11-29","2007-11-29"
849,H.A.Oppusunggu,,p,,"2007-11-29","2007-11-29"
850,Kevin Miller,,p,,"2007-11-29","2007-11-29"
851,Thomas Rudolf (editor),,p,,"2007-11-29","2007-11-29"
852,Laura Ring,,p,,"2007-11-29","2007-11-29"
853,BPK Gunung Mulia,,p,,"2007-11-29","2007-11-29"
854,Tyndale House Publishers,,p,,"2007-11-29","2007-11-29"
855,Arthur W.Pink,,p,,"2007-11-29","2007-11-29"
856,Caprili Guanga,,p,,"2007-11-29","2007-11-29"
857,D. A. Carson,,p,,"2007-11-29","2007-11-29"
858,Jerry MacGregor & Marie Prys,,p,,"2007-11-29","2007-11-29"
859,Bobby,,p,,"2007-11-29","2007-11-29"
860,Edward Chen,,p,,"2007-11-29","2007-11-29"
861,Herlin Pirena,,p,,"2007-11-29","2007-11-29"
862,Djohan Handojo,,p,,"2007-11-29","2007-11-29"
863,Widya Kristianti,,p,,"2007-11-29","2007-11-29"
864,Widia Kristianti,,p,,"2007-11-29","2007-11-29"
865,January Pangaribuan,,p,,"2007-11-29","2007-11-29"
866,Robert D. Levin,,p,,"2007-11-29","2007-11-29"
867,Pdt. Joshua Lie,,p,,"2007-11-29","2007-11-29"
868,Margaret Buchanan,,p,,"2007-11-29","2007-11-29"
869,Bill & Pam Farrel,,p,,"2007-11-29","2007-11-29"
870,Rev.Caleb Soo& Rev. David Chiu,,p,,"2007-11-29","2007-11-29"
871,Donna Kafer,,p,,"2007-11-29","2007-11-29"
872,Cynthia Ulrich Tobias,,p,,"2007-11-29","2007-11-29"
873,Rev. Mesakh Krisetya,,p,,"2007-11-29","2007-11-29"
874,Rev. Gideon Ang,,p,,"2007-11-29","2007-11-29"
875,Rev.David Yonggi Cho,,p,,"2007-11-29","2007-11-29"
876,Pdt. The Kok Tie,,p,,"2007-11-29","2007-11-29"
877,Pendoa 2000,,p,,"2007-11-29","2007-11-29"
878,Ev. Dr. Eddy Fances,,p,,"2007-11-29","2007-11-29"
879,Dr. Freddy Lay,,p,,"2007-11-29","2007-11-29"
880,"Helen Hosana, MACM",,p,,"2007-11-29","2007-11-29"
881,Dr. Bruce H Leafblad,,p,,"2007-11-29","2007-11-29"
882,Dr. Hsien Fang-Lan,,p,,"2007-11-29","2007-11-29"
883,Dr. Bruce Leafblad,,p,,"2007-11-29","2007-11-29"
884,V Gilbert Beers,,p,,"2007-11-29","2007-11-29"
885,"Helen Hosana, MACM, Hendra G. Mulia, M.Th, Riko Ta",,p,,"2007-11-29","2007-11-29"
886,"Bahana Choir, maluku Chamber Choral",,p,,"2007-11-29","2007-11-29"
887,"Allegra Children Choir, SYC Ens. Singers",,p,,"2007-11-29","2007-11-29"
888,"Konzertchor Darmstadt, Wolfgang Seeliger",,p,,"2007-11-29","2007-11-29"
889,SYC Ens. & Yoon Hak Won Chorale,,p,,"2007-11-29","2007-11-29"
890,Andre de Quadros,,p,,"2007-11-29","2007-11-29"
891,Dr. Stepehn Tong,,p,,"2007-11-29","2007-11-29"
892,Trinity Broadcasting Network,,p,,"2007-11-29","2007-11-29"
893,Foundation of Praise,,p,,"2007-11-29","2007-11-29"
894,-,,p,,"2007-11-29","2007-11-29"
895,Maranatha,,p,,"2007-11-29","2007-11-29"
896,Sanggar IKJ,,p,,"2007-11-29","2007-11-29"
897,Sanggar Yerikho,,p,,"2007-11-29","2007-11-29"
898,Kidscreen,,p,,"2007-11-29","2007-11-29"
899,Pam Stenzel,,p,,"2007-11-29","2007-11-29"
900,GKY Citra,,p,,"2007-11-29","2007-11-29"
901,Mel Gibson,,p,,"2007-11-29","2007-11-29"
902,LAMONT MCLEAN,,p,,"2007-11-29","2007-11-29"
903,Discovery Channel,,p,,"2007-11-29","2007-11-29"
904,Sola Gracia,,p,,"2007-11-29","2007-11-29"
905,Tony Mendez,,p,,"2007-11-29","2007-11-29"
906,Heaven's Way,,p,,"2007-11-29","2007-11-29"
907,Warner Bros,,p,,"2007-11-29","2007-11-29"
908,Disney,,p,,"2007-11-29","2007-11-29"
909,The Visual Bible,,p,,"2007-11-29","2007-11-29"
910,Christiano Film Group,,p,,"2007-11-29","2007-11-29"
911,Hans Wuysang dkk,,p,,"2007-11-29","2007-11-29"
912,WAYNE JACOBSEN & CLAY JACOBSEN,,p,,"2007-11-29","2007-11-29"
913,"Ir. Eddy Leo, Mt. Th",,p,,"2007-11-29","2007-11-29"
914,Pdt. Ester C,,p,,"2007-11-29","2007-11-29"
915,Ev. Ketty Liaw,,p,,"2007-11-29","2007-11-29"
916,Rev. Susan Chou,,p,,"2007-11-29","2007-11-29"
917,"KU 1 Pdt. Albert Tan, KU 2 Pdt. Paulus Daun",,p,,"2007-11-29","2007-11-29"
918,KU 1 & 2 Pdt Paulus Kurnia,,p,,"2007-11-29","2007-11-29"
919,KU 1 & 2 GI. Deddy Sutendy,,p,,"2007-11-29","2007-11-29"
920,Pdt. Nahor Liubana,,p,,"2007-11-29","2007-11-29"
921,"Jumat Agung: Pdt. Yongky Karman, Paskah: Pdt. Indr",,p,,"2007-11-29","2007-11-29"
922,KU 1 & 2 Pdt. Albert Tan,,p,,"2007-11-29","2007-11-29"
923,Pdt. Eddy Paimoen,,p,,"2007-11-29","2007-11-29"
924,Bpk. Piter Hidayat & Ibu,,p,,"2007-11-29","2007-11-29"
925,Pdt. Benyamin P.,,p,,"2007-11-29","2007-11-29"
926,GI. Dedy Sutendy,,p,,"2007-11-29","2007-11-29"
927,Pdt. Tomy Elim,,p,,"2007-11-29","2007-11-29"
928,GI. Hari Sudjatmiko,,p,,"2007-11-29","2007-11-29"
929,Tim & Beverly LaHaye,,p,,"2007-11-29","2007-11-29"
930,Pdt. Richard Ngun,,p,,"2007-11-29","2007-11-29"
931,Pdt. Albert Tan,,p,,"2007-11-29","2007-11-29"
932,Yohan Candawasa,,p,,"2007-11-29","2007-11-29"
933,GI. Ester,,p,,"2007-11-29","2007-11-29"
934,GI. Ivan,,p,,"2007-11-29","2007-11-29"
935,GI. Petrus Suryo,,p,,"2007-11-29","2007-11-29"
936,Pdt. Gunarsari,,p,,"2007-11-29","2007-11-29"
937,Pdt. Hermanus Tuai,,p,,"2007-11-29","2007-11-29"
938,Pdt. Paulus Daun,,p,,"2007-11-29","2007-11-29"
939,"KU I: Pdt. Mel W., KU III: GI. Hilton Tandra",,p,,"2007-11-29","2007-11-29"
940,"KU I: Ev. Kiandjaya Kholik, KU II: Ev. Yohanes A. ",,p,,"2007-11-29","2007-11-29"
941,Pdt. I Made Mastra,,p,,"2007-11-29","2007-11-29"
942,Pdt. Yohan Candawasa,,p,,"2007-11-29","2007-11-29"
943,"A: Pdt. Freddy Lay, B: Pdt. Dian Anugrah",,p,,"2007-11-29","2007-11-29"
944,Pdt. Hendra G. Mulia,,p,,"2007-11-29","2007-11-29"
945,Pdt. Yusuf Pangestu,,p,,"2007-11-29","2007-11-29"
946,Steve Chalke,,p,,"2007-11-29","2007-11-29"
947,Pdt. William Ho,,p,,"2007-11-29","2007-11-29"
948,Ev. Deddy Sutendi,,p,,"2007-11-29","2007-11-29"
949,Pdt. L. Sihombing,,p,,"2007-11-29","2007-11-29"
950,Dr. Ester Susabda,,p,,"2007-11-29","2007-11-29"
951,Pdt. Yung Tik Yuk,,p,,"2007-11-29","2007-11-29"
952,Jason,,p,,"2007-11-29","2007-11-29"
953,Generation of Light Kids,,p,,"2007-11-29","2007-11-29"
954,"Bintang, Arief Setiadi, Idang Rasjidi, dkk",,p,,"2007-11-29","2007-11-29"
955,Edward,,p,,"2007-11-29","2007-11-29"
956,Pdt. Hendro Suryanto,,p,,"2007-11-29","2007-11-29"
957,Sekolah & Pusat Rehabilitasi Anak Cacat Yayasan Bh,,p,,"2007-11-29","2007-11-29"
958,Ev. Paul Chang,,p,,"2007-11-29","2007-11-29"
959,Rev. Paul Chang,,p,,"2007-11-29","2007-11-29"
960,"Gary Chapman, Jennifer Thomas",,p,,"2007-11-29","2007-11-29"
961,Stephen Arterburn & Jim Burns,,p,,"2007-11-29","2007-11-29"
962,Larry Julian,,p,,"2007-11-29","2007-11-29"
963,Ruth Haley Barton,,p,,"2007-11-29","2007-11-29"
964,Paul J. Meyer,,p,,"2007-11-29","2007-11-29"
965,Jimmy Teo,,p,,"2007-11-29","2007-11-29"
966,Pdt. Yakub B. Susabda,,p,,"2007-11-29","2007-11-29"
967,"Ravi Zacharias, dkk",,p,,"2007-11-29","2007-11-29"
968,Jonar T.H. Situmorang,,p,,"2007-11-29","2007-11-29"
969,Josh McDowell & Norman Geisler,,p,,"2007-11-29","2007-11-29"
970,Florence Littauer & Marita Littauer,,p,,"2007-11-29","2007-11-29"
971,Pdt. A.J. Syauta,,p,,"2007-11-29","2007-11-29"
972,Dick Innes,,p,,"2007-11-29","2007-11-29"
973,Brian Gault,,p,,"2007-11-29","2007-11-29"
974,Tulus Tu'u,,p,,"2007-11-29","2007-11-29"
975,Alice Gray,,p,,"2007-11-29","2007-11-29"
976,Lisa Bevere,,p,,"2007-11-29","2007-11-29"
977,Elmer L. Towns,,p,,"2007-11-29","2007-11-29"
978,Antony H. Jones,,p,,"2007-11-29","2007-11-29"
979,Mary Whelchel,,p,,"2007-11-29","2007-11-29"
980,Eric & Leslie Ludy,,p,,"2007-11-29","2007-11-29"
981,"Sophie Piper, Estelle Corke",,p,,"2007-11-29","2007-11-29"
982,"Kem Ham, Andrew Snelling, Carl W.",,p,,"2007-11-29","2007-11-29"
983,Meiliana,,p,,"2007-11-29","2007-11-29"
984,Debora Kim,,p,,"2007-11-29","2007-11-29"
985,Yulia Rulianti Djonosiswojo,,p,,"2007-11-29","2007-11-29"
986,Bid. Penggembalaan & Pembinaan,,p,,"2007-11-29","2007-11-29"
987,"Maggie Barfield, Christine W.",,p,,"2007-11-29","2007-11-29"
988,Paulus Lie & Tim Pelayanan Efata,,p,,"2007-11-29","2007-11-29"
989,Juan Varlos Ortiz,,p,,"2007-11-29","2007-11-29"
990,Purnawan Kritanto,,p,,"2007-11-29","2007-11-29"
991,Magnetic Adventures,,p,,"2007-11-29","2007-11-29"
992,Jim Petersen,,p,,"2007-11-29","2007-11-29"
993,Wahyu Pramudya & Martha Pratama,,p,,"2007-11-29","2007-11-29"
994,Tim Baker,,p,,"2007-11-29","2007-11-29"
995,Kevin W. McCarthy,,p,,"2007-11-29","2007-11-29"
996,Andrea Stephans,,p,,"2007-11-29","2007-11-29"
997,Budi Rahardjo,,p,,"2007-11-29","2007-11-29"
998,Greg Johnson & Susie Shellenberger,,p,,"2007-11-29","2007-11-29"
999,Leigh McLeroy,,p,,"2007-11-29","2007-11-29"
1000,Laura Jensen Walker,,p,,"2007-11-29","2007-11-29"
1001,Charles Colson,,p,,"2007-11-29","2007-11-29"
1002,Rudy N. Assa,,p,,"2007-11-29","2007-11-29"
1003,Leland Ryken,,p,,"2007-11-29","2007-11-29"
1004,HA. Oppusunggu,,p,,"2007-11-29","2007-11-29"
1005,Michele Hershberger,,p,,"2007-11-29","2007-11-29"
1006,Howard G. Hendricks,,p,,"2007-11-29","2007-11-29"
1007,David R. Veerman,,p,,"2007-11-29","2007-11-29"
1008,Miles McPHERSON,,p,,"2007-11-29","2007-11-29"
1009,"Warren Bennis, Daniel Goleman, James Otoole",,p,,"2007-11-29","2007-11-29"
1010,Paul Hidayat,,p,,"2007-11-29","2007-11-29"
1011,Kay Warren,,p,,"2007-11-29","2007-11-29"
1012,C. Peter Wagner,,p,,"2007-11-29","2007-11-29"
1013,Murray Watts,,p,,"2007-11-29","2007-11-29"
1014,Philp J King and Lawrence E. Stager,,p,,"2007-11-29","2007-11-29"
1015,David W. F. Wong,,p,,"2007-11-29","2007-11-29"
1016,R. C. Sproul,,p,,"2007-11-29","2007-11-29"
1017,Zig Ziglar,,p,,"2007-11-29","2007-11-29"
1018,David W.F. Wong,,p,,"2007-11-29","2007-11-29"
1019,"J. Alex Kirk, Jay Anderson, dkk",,p,,"2007-11-29","2007-11-29"
1020,Benny Solihin,,p,,"2007-11-29","2007-11-29"
1021,Adi Soenardo & Dick Daniel Alfredo Pratama,,p,,"2007-11-29","2007-11-29"
1022,Trish Kuffner,,p,,"2007-11-29","2007-11-29"
1023,JI Packer,,p,,"2007-11-29","2007-11-29"
1024,Bill Donahue & GregBowman,,p,,"2007-11-29","2007-11-29"
1025,Juanda,,p,,"2007-11-29","2007-11-29"
1026,David Ber,,p,,"2007-11-29","2007-11-29"
1027,Nancy Cobb & Connie Grigsby,,p,,"2007-11-29","2007-11-29"
1028,"Paul Hidayat, Janet Cunningham, David Cunningham",,p,,"2007-11-29","2007-11-29"
1029,Janice Fixter,,p,,"2007-11-29","2007-11-29"
1030,Peter Meadows,,p,,"2007-11-29","2007-11-29"
1031,Annette Briley & Tim Mungeam,,p,,"2007-11-29","2007-11-29"
1032,Robert J. Keeley,,p,,"2007-11-29","2007-11-29"
1033,Brent Sapp,,p,,"2007-11-29","2007-11-29"
1034,Hanna Santoso & Andar Ismail,,p,,"2007-11-29","2007-11-29"
1035,Karla Downing,,p,,"2007-11-29","2007-11-29"
1036,Andreas Christanday,,p,,"2007-11-29","2007-11-29"
1037,Ratih Zimmer Gandasetiawan,,p,,"2007-11-29","2007-11-29"
1038,George Barna,,p,,"2007-11-29","2007-11-29"
1039,David Clarke,,p,,"2007-11-29","2007-11-29"
1040,Kris Vallotton,,p,,"2007-11-29","2007-11-29"
1041,Douglas Weiss,,p,,"2007-11-29","2007-11-29"
1042,Linda Dillow & Lorraine Pintus,,p,,"2007-11-29","2007-11-29"
1043,Gary & Barbara Rosberg,,p,,"2007-11-29","2007-11-29"
1044,Les & Leslie Parrot,,p,,"2007-11-29","2007-11-29"
1045,Julianto Simanjuntak & Roswitha Ndraha,,p,,"2007-11-29","2007-11-29"
1046,Suhartin,,p,,"2007-11-29","2007-11-29"
1047,H . Norman Wright,,p,,"2007-11-29","2007-11-29"
1048,Handrawan Nadesul,,p,,"2007-11-29","2007-11-29"
1049,Rick Johnson,,p,,"2007-11-29","2007-11-29"
1050,Voddie Baucham,,p,,"2007-11-29","2007-11-29"
1051,Michelle & Jim Bob Duggar,,p,,"2007-11-29","2007-11-29"
1052,Michael Burchell,,p,,"2007-11-29","2007-11-29"
1053,robby i. Chandra,,p,,"2007-11-29","2007-11-29"
1054,Briscoe,,p,,"2007-11-29","2007-11-29"
1055,Emile Barnes,,p,,"2007-11-29","2007-11-29"
1056,Sara Wengerd,,p,,"2007-11-29","2007-11-29"
1057,Mark Yantzi,,p,,"2007-11-29","2007-11-29"
1058,Kenneth E. Hagin,,p,,"2007-11-29","2007-11-29"
1059,Calvin R. Stapert,,p,,"2007-11-29","2007-11-29"
1060,David W. Hall & Peter A. Lillback,,p,,"2007-11-29","2007-11-29"
1061,Dr. Romance,,p,,"2007-11-29","2007-11-29"
1062,Arie Saptaji,,p,,"2007-11-29","2007-11-29"
1063,Slamat P. Sinambela (Penerj.),,p,,"2007-11-29","2007-11-29"
1064,Leena Lane,,p,,"2007-11-29","2007-11-29"
1065,Catherine Mackenzie,,p,,"2007-11-29","2007-11-29"
1066,Gerenimo Stilton,,p,,"2007-11-29","2007-11-29"
1067,"Christiana Niowni , dkk",,p,,"2007-11-29","2007-11-29"
1068,Anne de Graff,,p,,"2007-11-29","2007-11-29"
1069,Maria Pascual,,p,,"2007-11-29","2007-11-29"
1070,Maria Pasual,,p,,"2007-11-29","2007-11-29"
1071,Andreas Sudarsono,,p,,"2007-11-29","2007-11-29"
1072,Jose Perez Montero,,p,,"2007-11-29","2007-11-29"
1073,"Alice Saputra Communications, Co.",,p,,"2007-11-29","2007-11-29"
1074,Moony,,p,,"2007-11-29","2007-11-29"
1075,Tim Hanzel,,p,,"2007-11-29","2007-11-29"
1076,"Christiana Niowni, dkk",,p,,"2007-11-29","2007-11-29"
1077,Su Box,,p,,"2007-11-29","2007-11-29"
1078,Christina Goodings,,p,,"2007-11-29","2007-11-29"
1079,Lee Yong Ku,,p,,"2007-11-29","2007-11-29"
1080,Sarah Bolme and Edward,,p,,"2007-11-29","2007-11-29"
1081,Robin Currie,,p,,"2007-11-29","2007-11-29"
1082,"Janet M, Julie L Mask, Jan E Meier",,p,,"2007-11-29","2007-11-29"
1083,Sarah Toulmin,,p,,"2007-11-29","2007-11-29"
1084,Christopher Doyle and Toni Goffe,,p,,"2007-11-29","2007-11-29"
1085,AL. Simanjuntak,,p,,"2007-11-29","2007-11-29"
1086,Srah Toulmin,,p,,"2007-11-29","2007-11-29"
1087,Lucy Moore,,p,,"2007-11-29","2007-11-29"
1088,Charlotte Ryton,,p,,"2007-11-29","2007-11-29"
1089,John Goodwin,,p,,"2007-11-29","2007-11-29"
1090,Sarah Hall,,p,,"2007-11-29","2007-11-29"
1091,Hendra & Esther J.Rey,,p,,"2007-11-29","2007-11-29"
1092,Laura Lazarus,,p,,"2007-11-29","2007-11-29"
1093,Don Soderquist,,p,,"2007-11-29","2007-11-29"
1094,David Sper,,p,,"2007-11-29","2007-11-29"
1095,Mary Ann Mayo,,p,,"2007-11-29","2007-11-29"
1096,Jackie M. Johnson,,p,,"2007-11-29","2007-11-29"
1097,Bart D Ehrman,,p,,"2007-11-29","2007-11-29"
1098,Donna makee Rhodes,,p,,"2007-11-29","2007-11-29"
1099,Doug Fields,,p,,"2007-11-29","2007-11-29"
1100,Rut & Hana,,p,,"2007-11-29","2007-11-29"
1101,Anne Cetas,,p,,"2007-11-29","2007-11-29"
1102,"John G.R. Hermanus, S.T",,p,,"2007-11-29","2007-11-29"
1103,Carolyn Nystrom,,p,,"2007-11-29","2007-11-29"
1104,Kathryn Slattery,,p,,"2007-11-29","2007-11-29"
1105,David Spers,,p,,"2007-11-29","2007-11-29"
1106,Charles R. Windoll,,p,,"2007-11-29","2007-11-29"
1107,Stephen D. eyre,,p,,"2007-11-29","2007-11-29"
1108,Mikal Keefer & John Cutshall,,p,,"2007-11-29","2007-11-29"
1109,Daniel Budiantoro,,p,,"2007-11-29","2007-11-29"
1110,Bayu Probo,,p,,"2007-11-29","2007-11-29"
1111,Timotius Adi T. & Josua Iwan Wahyudi,,p,,"2007-11-29","2007-11-29"
1112,Maqdalen K.,,p,,"2007-11-29","2007-11-29"
1113,Rika Napitupulu & Dina T.,,p,,"2007-11-29","2007-11-29"
1114,Gary M. Burge,,p,,"2007-11-29","2007-11-29"
1115,Jim Burns,,p,,"2007-11-29","2007-11-29"
1116,Warren Wiersbe,,p,,"2007-11-29","2007-11-29"
1117,Cheri Gillard,,p,,"2007-11-29","2007-11-29"
1118,Gary Smalley,,p,,"2007-11-29","2007-11-29"
1119,Gregory Stock,,p,,"2007-11-29","2007-11-29"
1120,Bruce Bugbee,,p,,"2007-11-29","2007-11-29"
1121,Sugiyanto Wiryoputrp,,p,,"2007-11-29","2007-11-29"
1122,Arthur W. Gross,,p,,"2007-11-29","2007-11-29"
1123,V. Gilber Beers & Helen Endres,,p,,"2007-11-29","2007-11-29"
1124,Hengly Sukandra,,p,,"2007-11-29","2007-11-29"
1125,Sally ann Wright,,p,,"2007-11-29","2007-11-29"
1126,jo Kyung-Ae,,p,,"2007-11-29","2007-11-29"
1127,Dr. Gary Smalley,,p,,"2007-11-29","2007-11-29"
1128,Alice&Robert Fryling,,p,,"2007-11-29","2007-11-29"
1129,"Robin Goldstein, PhD, dan Janet Gallant",,p,,"2007-11-29","2007-11-29"
1130,Chip Ingram,,p,,"2007-11-29","2007-11-29"
1131,Lukas R. Bambang Prada Asmara,,p,,"2007-11-29","2007-11-29"
1132,Dr. Viviavn A.soerilo,,p,,"2007-11-29","2007-11-29"
1133,Angela Elwel Hunt,,p,,"2007-11-29","2007-11-29"
1134,Dave & Neta Jackson,,p,,"2007-11-29","2007-11-29"
1135,Sergio Cariello,,p,,"2007-11-29","2007-11-29"
1136,Esmeralda L.,,p,,"2007-11-29","2007-11-29"
1137,Pressindo,,p,,"2007-11-29","2007-11-29"
1138,Sylvia Tanuadji,,p,,"2007-11-29","2007-11-29"
1139,Albert M. Wolters,,p,,"2007-11-29","2007-11-29"
1140,Jeff Smith,,p,,"2007-11-29","2007-11-29"
1141,J.C,,p,,"2007-11-29","2007-11-29"
1142,Gail Reichlin & Caroline Winkler,,p,,"2007-11-29","2007-11-29"
1143,P. Dori Wuwur Hendrikus,,p,,"2007-11-29","2007-11-29"
1144,Lily Efferin,,p,,"2007-11-29","2007-11-29"
1145,Dr. William M. Struthers,,p,,"2007-11-29","2007-11-29"
1146,Charles Ringma,,p,,"2007-11-29","2007-11-29"
1147,James Packer,,p,,"2007-11-29","2007-11-29"
1148,Sekolah Tinggi Teologi Bandung,,p,,"2007-11-29","2007-11-29"
1149,Tom Wright,,p,,"2007-11-29","2007-11-29"
1150,C.S. Lewis,,p,,"2007-11-29","2007-11-29"
1151,Kevin J. Vanhoozer,,p,,"2007-11-29","2007-11-29"
1152,Daniel Tong,,p,,"2007-11-29","2007-11-29"
1153,Johny Cross,,p,,"2007-11-29","2007-11-29"
1154,Mario Diaz,,p,,"2007-11-29","2007-11-29"
1155,Joni Eareckson Tada,,p,,"2007-11-29","2007-11-29"
1156,David Mccasland,,p,,"2007-11-29","2007-11-29"
1157,Haddon W.Robinson,,p,,"2007-11-29","2007-11-29"
1158,Dan Vander Lugt,,p,,"2007-11-29","2007-11-29"
1159,Nick Butterworth dan Mick Inkpen,,p,,"2007-11-29","2007-11-29"
1160,Peter V.Deison,,p,,"2007-11-29","2007-11-29"
1161,Herb Vander Lugt,,p,,"2007-11-29","2007-11-29"
1162,C.Van den Berg,,p,,"2007-11-29","2007-11-29"
1163,Tim Jackson,,p,,"2007-11-29","2007-11-29"
1164,Jeff Olson,,p,,"2007-11-29","2007-11-29"
1165,Mandaliem Lembong,,p,,"2007-11-29","2007-11-29"
1166,Achim Teschner,,p,,"2007-11-29","2007-11-29"
1167,Ronald S. Wallace,,p,,"2007-11-29","2007-11-29"
1168,Iva Hoth,,p,,"2007-11-29","2007-11-29"
1169,HENRY & RICHARD BLACKABY,,p,,"2007-11-29","2007-11-29"
1170,Kees de Kort,,p,,"2007-11-29","2007-11-29"
1171,Jody Capehart,,p,,"2007-11-29","2007-11-29"
1172,Dr.Veronika J.Elbers,,p,,"2007-11-29","2007-11-29"
1173,J.Reason,,p,,"2007-11-29","2007-11-29"
1174,Dr.Robert G.Witty,,p,,"2007-11-29","2007-11-29"
1175,Yonky Karman,,p,,"2007-11-29","2007-11-29"
1176,J.Veitch,,p,,"2007-11-29","2007-11-29"
1177,A.B. SUSANTO,,p,,"2007-11-29","2007-11-29"
1178,Lukas R Bambang Prada Asmara,,p,,"2007-11-29","2007-11-29"
1179,Chang Khui Fa,,p,,"2007-11-29","2007-11-29"
1180,H. Westerink,,p,,"2007-11-29","2007-11-29"
1181,Chris Tiegreen,,p,,"2007-11-29","2007-11-29"
1182,"Les Parrott III, Ph.D",,p,,"2007-11-29","2007-11-29"
1183,"Pdt. Prof. E.G. Singgih, Ph.D.",,p,,"2007-11-29","2007-11-29"
1184,"Pdt. Ny. Hermin Lambe'-Sangka', M.Th.",,p,,"2007-11-29","2007-11-29"
1185,Charles H. Spurgeon,,p,,"2007-11-29","2007-11-29"
1186,"John Ruck, Anne Ruck, dkk",,p,,"2007-11-29","2007-11-29"
1187,"Sherwood G. Lingenfelter, Marvin K. Mayers",,p,,"2007-11-29","2007-11-29"
1188,David W. Ellis,,p,,"2007-11-29","2007-11-29"
1189,"John Stott, Johannes Velkuyl, dkk",,p,,"2007-11-29","2007-11-29"
1190,Widi Artanto,,p,,"2007-11-29","2007-11-29"
1191,Rebecca Manley Pippert,,p,,"2007-11-29","2007-11-29"
1192,Sara Tee,,p,,"2007-11-29","2007-11-29"
1193,V.Gilbert Beers,,p,,"2007-11-29","2007-11-29"
1194,Joy Melissa Jensen,,p,,"2007-11-29","2007-11-29"
1195,Meg Wang,,p,,"2007-11-29","2007-11-29"
1196,William Wiguna,,p,,"2007-11-29","2007-11-29"
1197,Howard M. Gering,,p,,"2007-11-29","2007-11-29"
1198,Stanton L. & Brenna B.Jones,,p,,"2007-11-29","2007-11-29"
1199,David Jeremiah,,p,,"2007-11-29","2007-11-29"
1200,Yoh Veldhuizen,,p,,"2007-11-29","2007-11-29"
1201,Djimanto Setyadi,,p,,"2007-11-29","2007-11-29"
1202,Leroy Lawson,,p,,"2007-11-29","2007-11-29"
1203,Randy Alcorn,,p,,"2007-11-29","2007-11-29"
1204,Mark Tabb,,p,,"2007-11-29","2007-11-29"
1205,Leonardo A. Sjiamsuri,,p,,"2007-11-29","2007-11-29"
1206,Philip Yancey,,p,,"2007-11-29","2007-11-29"
1207,John Eldredge,,p,,"2007-11-29","2007-11-29"
1208,DR. Anne Ruck,,p,,"2007-11-29","2007-11-29"
1209,G.R. Evans,,p,,"2007-11-29","2007-11-29"
1210,Sharon Hinck,,p,,"2007-11-29","2007-11-29"
1211,Tosca Lee,,p,,"2007-11-29","2007-11-29"
1212,Angela Hunt,,p,,"2007-11-29","2007-11-29"
1213,Cathy Marie Hake,,p,,"2007-11-29","2007-11-29"
1214,Buang Sine,,p,,"2007-11-29","2007-11-29"
1215,Lynn Austin,,p,,"2007-11-29","2007-11-29"
1216,Ted Haggard & John Bolin,,p,,"2007-11-29","2007-11-29"
1217,"Kenneth Boa, Sid Buzzell, Bill Perkins",,p,,"2007-11-29","2007-11-29"
1218,"Paul J. Meyer, Randy Clechta",,p,,"2007-11-29","2007-11-29"
1219,Debi Stack,,p,,"2007-11-29","2007-11-29"
1220,PAHLAWAN IMAN,,p,,"2007-11-29","2007-11-29"
1221,Os Guinness,,p,,"2007-11-29","2007-11-29"
