"author_id","author_name","author_year","authority_type","auth_list","input_date","last_update"
866,H.A.Oppusunggu,,p,,2007-11-29,2007-11-29
867,Kevin Miller,,p,,2007-11-29,2007-11-29
868,Thomas Rudolf (editor),,p,,2007-11-29,2007-11-29
869,Laura Ring,,p,,2007-11-29,2007-11-29
870,BPK Gunung Mulia,,p,,2007-11-29,2007-11-29
871,Tyndale House Publishers,,p,,2007-11-29,2007-11-29
872,Arthur W.Pink,,p,,2007-11-29,2007-11-29
873,Caprili Guanga,,p,,2007-11-29,2007-11-29
874,D. A. Carson,,p,,2007-11-29,2007-11-29
875,Jerry MacGregor & Marie Prys,,p,,2007-11-29,2007-11-29
876,Bobby,,p,,2007-11-29,2007-11-29
877,Edward Chen,,p,,2007-11-29,2007-11-29
878,Herlin Pirena,,p,,2007-11-29,2007-11-29
879,Djohan Handojo,,p,,2007-11-29,2007-11-29
880,Widya Kristianti,,p,,2007-11-29,2007-11-29
881,Widia Kristianti,,p,,2007-11-29,2007-11-29
882,January Pangaribuan,,p,,2007-11-29,2007-11-29
883,Robert D. Levin,,p,,2007-11-29,2007-11-29
884,Pdt. Joshua Lie,,p,,2007-11-29,2007-11-29
885,Margaret Buchanan,,p,,2007-11-29,2007-11-29
886,Bill & Pam Farrel,,p,,2007-11-29,2007-11-29
887,Rev.Caleb Soo& Rev. David Chiu,,p,,2007-11-29,2007-11-29
888,Donna Kafer,,p,,2007-11-29,2007-11-29
889,Cynthia Ulrich Tobias,,p,,2007-11-29,2007-11-29
890,Rev. Mesakh Krisetya,,p,,2007-11-29,2007-11-29
891,Rev. Gideon Ang,,p,,2007-11-29,2007-11-29
892,Rev.David Yonggi Cho,,p,,2007-11-29,2007-11-29
893,Pdt. The Kok Tie,,p,,2007-11-29,2007-11-29
894,Pendoa 2000,,p,,2007-11-29,2007-11-29
895,Ev. Dr. Eddy Fances,,p,,2007-11-29,2007-11-29
896,Dr. Freddy Lay,,p,,2007-11-29,2007-11-29
897,"Helen Hosana, MACM",,p,,2007-11-29,2007-11-29
898,Dr. Bruce H Leafblad,,p,,2007-11-29,2007-11-29
899,Dr. Hsien Fang-Lan,,p,,2007-11-29,2007-11-29
900,Dr. Bruce Leafblad,,p,,2007-11-29,2007-11-29
901,V Gilbert Beers,,p,,2007-11-29,2007-11-29
902,"Helen Hosana, MACM, Hendra G. Mulia, M.Th, Riko Ta",,p,,2007-11-29,2007-11-29
903,"Bahana Choir, maluku Chamber Choral",,p,,2007-11-29,2007-11-29
904,"Allegra Children Choir, SYC Ens. Singers",,p,,2007-11-29,2007-11-29
905,"Konzertchor Darmstadt, Wolfgang Seeliger",,p,,2007-11-29,2007-11-29
906,SYC Ens. & Yoon Hak Won Chorale,,p,,2007-11-29,2007-11-29
907,Andre de Quadros,,p,,2007-11-29,2007-11-29
908,Dr. Stepehn Tong,,p,,2007-11-29,2007-11-29
909,Trinity Broadcasting Network,,p,,2007-11-29,2007-11-29
910,Foundation of Praise,,p,,2007-11-29,2007-11-29
911,-,,p,,2007-11-29,2007-11-29
912,Maranatha,,p,,2007-11-29,2007-11-29
913,Sanggar IKJ,,p,,2007-11-29,2007-11-29
914,Sanggar Yerikho,,p,,2007-11-29,2007-11-29
915,Kidscreen,,p,,2007-11-29,2007-11-29
916,Pam Stenzel,,p,,2007-11-29,2007-11-29
917,GKY Citra,,p,,2007-11-29,2007-11-29
918,Mel Gibson,,p,,2007-11-29,2007-11-29
919,LAMONT MCLEAN,,p,,2007-11-29,2007-11-29
920,Discovery Channel,,p,,2007-11-29,2007-11-29
921,Sola Gracia,,p,,2007-11-29,2007-11-29
922,Tony Mendez,,p,,2007-11-29,2007-11-29
923,Heaven's Way,,p,,2007-11-29,2007-11-29
924,Warner Bros,,p,,2007-11-29,2007-11-29
925,Disney,,p,,2007-11-29,2007-11-29
926,The Visual Bible,,p,,2007-11-29,2007-11-29
927,Christiano Film Group,,p,,2007-11-29,2007-11-29
928,Hans Wuysang dkk,,p,,2007-11-29,2007-11-29
929,WAYNE JACOBSEN & CLAY JACOBSEN,,p,,2007-11-29,2007-11-29
930,"Ir. Eddy Leo, Mt. Th",,p,,2007-11-29,2007-11-29
931,Pdt. Ester C,,p,,2007-11-29,2007-11-29
932,Ev. Ketty Liaw,,p,,2007-11-29,2007-11-29
933,Rev. Susan Chou,,p,,2007-11-29,2007-11-29
934,"KU 1 Pdt. Albert Tan, KU 2 Pdt. Paulus Daun",,p,,2007-11-29,2007-11-29
935,KU 1 & 2 Pdt Paulus Kurnia,,p,,2007-11-29,2007-11-29
936,KU 1 & 2 GI. Deddy Sutendy,,p,,2007-11-29,2007-11-29
937,Pdt. Nahor Liubana,,p,,2007-11-29,2007-11-29
938,"Jumat Agung: Pdt. Yongky Karman, Paskah: Pdt. Indr",,p,,2007-11-29,2007-11-29
939,KU 1 & 2 Pdt. Albert Tan,,p,,2007-11-29,2007-11-29
940,Pdt. Eddy Paimoen,,p,,2007-11-29,2007-11-29
941,Bpk. Piter Hidayat & Ibu,,p,,2007-11-29,2007-11-29
942,Pdt. Benyamin P.,,p,,2007-11-29,2007-11-29
943,GI. Dedy Sutendy,,p,,2007-11-29,2007-11-29
944,Pdt. Tomy Elim,,p,,2007-11-29,2007-11-29
945,GI. Hari Sudjatmiko,,p,,2007-11-29,2007-11-29
946,Tim & Beverly LaHaye,,p,,2007-11-29,2007-11-29
947,Pdt. Richard Ngun,,p,,2007-11-29,2007-11-29
948,Pdt. Albert Tan,,p,,2007-11-29,2007-11-29
949,Yohan Candawasa,,p,,2007-11-29,2007-11-29
950,GI. Ester,,p,,2007-11-29,2007-11-29
951,GI. Ivan,,p,,2007-11-29,2007-11-29
952,GI. Petrus Suryo,,p,,2007-11-29,2007-11-29
953,Pdt. Gunarsari,,p,,2007-11-29,2007-11-29
954,Pdt. Hermanus Tuai,,p,,2007-11-29,2007-11-29
955,Pdt. Paulus Daun,,p,,2007-11-29,2007-11-29
956,"KU I: Pdt. Mel W., KU III: GI. Hilton Tandra",,p,,2007-11-29,2007-11-29
957,"KU I: Ev. Kiandjaya Kholik, KU II: Ev. Yohanes A. ",,p,,2007-11-29,2007-11-29
958,Pdt. I Made Mastra,,p,,2007-11-29,2007-11-29
959,Pdt. Yohan Candawasa,,p,,2007-11-29,2007-11-29
960,"A: Pdt. Freddy Lay, B: Pdt. Dian Anugrah",,p,,2007-11-29,2007-11-29
961,Pdt. Hendra G. Mulia,,p,,2007-11-29,2007-11-29
962,Pdt. Yusuf Pangestu,,p,,2007-11-29,2007-11-29
963,Steve Chalke,,p,,2007-11-29,2007-11-29
964,Pdt. William Ho,,p,,2007-11-29,2007-11-29
965,Ev. Deddy Sutendi,,p,,2007-11-29,2007-11-29
966,Pdt. L. Sihombing,,p,,2007-11-29,2007-11-29
967,Dr. Ester Susabda,,p,,2007-11-29,2007-11-29
968,Pdt. Yung Tik Yuk,,p,,2007-11-29,2007-11-29
969,Jason,,p,,2007-11-29,2007-11-29
970,Generation of Light Kids,,p,,2007-11-29,2007-11-29
971,"Bintang, Arief Setiadi, Idang Rasjidi, dkk",,p,,2007-11-29,2007-11-29
972,Edward,,p,,2007-11-29,2007-11-29
973,Pdt. Hendro Suryanto,,p,,2007-11-29,2007-11-29
974,Sekolah & Pusat Rehabilitasi Anak Cacat Yayasan Bh,,p,,2007-11-29,2007-11-29
975,Ev. Paul Chang,,p,,2007-11-29,2007-11-29
976,Rev. Paul Chang,,p,,2007-11-29,2007-11-29
977,"Gary Chapman, Jennifer Thomas",,p,,2007-11-29,2007-11-29
978,Stephen Arterburn & Jim Burns,,p,,2007-11-29,2007-11-29
979,Jansen Sinamo,,p,,2007-11-29,2007-11-29
980,Charlie Riggs,,p,,2007-11-29,2007-11-29
981,Dwight L. Carlson,,p,,2007-11-29,2007-11-29
982,Budi Abdipatra,,p,,2007-11-29,2007-11-29
983,Pdt. Yakub B. Susabda,,p,,2007-11-29,2007-11-29
984,"Ravi Zacharias, dkk",,p,,2007-11-29,2007-11-29
985,Jonar T.H. Situmorang,,p,,2007-11-29,2007-11-29
986,Josh McDowell & Norman Geisler,,p,,2007-11-29,2007-11-29
987,Florence Littauer & Marita Littauer,,p,,2007-11-29,2007-11-29
988,Pdt. A.J. Syauta,,p,,2007-11-29,2007-11-29
989,Dick Innes,,p,,2007-11-29,2007-11-29
990,Brian Gault,,p,,2007-11-29,2007-11-29
991,Tulus Tu'u,,p,,2007-11-29,2007-11-29
992,Alice Gray,,p,,2007-11-29,2007-11-29
993,Lisa Bevere,,p,,2007-11-29,2007-11-29
994,Elmer L. Towns,,p,,2007-11-29,2007-11-29
995,Antony H. Jones,,p,,2007-11-29,2007-11-29
996,Cathy Marie Hake,,p,,2007-11-29,2007-11-29
997,Tommy Tenney & Mark Andrew Olsen,,p,,2007-11-29,2007-11-29
998,Angela Hunt,,p,,2007-11-29,2007-11-29
999,Mary Whelchel,,p,,2007-11-29,2007-11-29
1000,Eric & Leslie Ludy,,p,,2007-11-29,2007-11-29
1001,"Sophie Piper, Estelle Corke",,p,,2007-11-29,2007-11-29
1002,"Kem Ham, Andrew Snelling, Carl W.",,p,,2007-11-29,2007-11-29
1003,Meiliana,,p,,2007-11-29,2007-11-29
1004,Debora Kim,,p,,2007-11-29,2007-11-29
1005,Yulia Rulianti Djonosiswojo,,p,,2007-11-29,2007-11-29
1006,Bid. Penggembalaan & Pembinaan,,p,,2007-11-29,2007-11-29
1007,"Maggie Barfield, Christine W.",,p,,2007-11-29,2007-11-29
1008,Paulus Lie & Tim Pelayanan Efata,,p,,2007-11-29,2007-11-29
1009,Juan Varlos Ortiz,,p,,2007-11-29,2007-11-29
1010,Purnawan Kritanto,,p,,2007-11-29,2007-11-29
1011,Magnetic Adventures,,p,,2007-11-29,2007-11-29
1012,Jim Petersen,,p,,2007-11-29,2007-11-29
1013,Wahyu Pramudya & Martha Pratama,,p,,2007-11-29,2007-11-29
1014,Tim Baker,,p,,2007-11-29,2007-11-29
1015,Kevin W. McCarthy,,p,,2007-11-29,2007-11-29
1016,Andrea Stephans,,p,,2007-11-29,2007-11-29
1017,Budi Rahardjo,,p,,2007-11-29,2007-11-29
1018,Paul J. Meyer,,p,,2007-11-29,2007-11-29
1019,Greg Johnson & Susie Shellenberger,,p,,2007-11-29,2007-11-29
1020,Leigh McLeroy,,p,,2007-11-29,2007-11-29
1021,Laura Jensen Walker,,p,,2007-11-29,2007-11-29
1022,Charles Colson,,p,,2007-11-29,2007-11-29
1023,Rudy N. Assa,,p,,2007-11-29,2007-11-29
1024,J.S. Kwek,,p,,2007-11-29,2007-11-29
1025,Daniel Tong,,p,,2007-11-29,2007-11-29
1026,HA. Oppusunggu,,p,,2007-11-29,2007-11-29
1027,Howard G. Hendricks,,p,,2007-11-29,2007-11-29
1028,David R. Veerman,,p,,2007-11-29,2007-11-29
1029,Paul Hidayat,,p,,2007-11-29,2007-11-29
1030,Kay Warren,,p,,2007-11-29,2007-11-29
1031,C. Peter Wagner,,p,,2007-11-29,2007-11-29
1032,Murray Watts,,p,,2007-11-29,2007-11-29
1033,Philp J King and Lawrence E. Stager,,p,,2007-11-29,2007-11-29
1034,David W. F. Wong,,p,,2007-11-29,2007-11-29
1035,R. C. Sproul,,p,,2007-11-29,2007-11-29
1036,Zig Ziglar,,p,,2007-11-29,2007-11-29
1037,David W.F. Wong,,p,,2007-11-29,2007-11-29
1038,"J. Alex Kirk, Jay Anderson, dkk",,p,,2007-11-29,2007-11-29
1039,Benny Solihin,,p,,2007-11-29,2007-11-29
1040,Adi Soenardo & Dick Daniel Alfredo Pratama,,p,,2007-11-29,2007-11-29
1041,Trish Kuffner,,p,,2007-11-29,2007-11-29
1042,JI Packer,,p,,2007-11-29,2007-11-29
1043,Bill Donahue & GregBowman,,p,,2007-11-29,2007-11-29
1044,Juanda,,p,,2007-11-29,2007-11-29
1045,David Ber,,p,,2007-11-29,2007-11-29
1046,Nancy Cobb & Connie Grigsby,,p,,2007-11-29,2007-11-29
1047,"Paul Hidayat, Janet Cunningham, David Cunningham",,p,,2007-11-29,2007-11-29
1048,Janice Fixter,,p,,2007-11-29,2007-11-29
1049,Peter Meadows,,p,,2007-11-29,2007-11-29
1050,Annette Briley & Tim Mungeam,,p,,2007-11-29,2007-11-29
1051,Robert J. Keeley,,p,,2007-11-29,2007-11-29
1052,Brent Sapp,,p,,2007-11-29,2007-11-29
1053,Hanna Santoso & Andar Ismail,,p,,2007-11-29,2007-11-29
1054,Karla Downing,,p,,2007-11-29,2007-11-29
1055,Andreas Christanday,,p,,2007-11-29,2007-11-29
1056,Ratih Zimmer Gandasetiawan,,p,,2007-11-29,2007-11-29
1057,M. David Sills,,p,,2007-11-29,2007-11-29
1058,George Barna,,p,,2007-11-29,2007-11-29
1059,David Clarke,,p,,2007-11-29,2007-11-29
1060,Kris Vallotton,,p,,2007-11-29,2007-11-29
1061,Douglas Weiss,,p,,2007-11-29,2007-11-29
1062,Linda Dillow & Lorraine Pintus,,p,,2007-11-29,2007-11-29
1063,Gary & Barbara Rosberg,,p,,2007-11-29,2007-11-29
1064,Les & Leslie Parrot,,p,,2007-11-29,2007-11-29
1065,Julianto Simanjuntak & Roswitha Ndraha,,p,,2007-11-29,2007-11-29
1066,Suhartin,,p,,2007-11-29,2007-11-29
1067,H . Norman Wright,,p,,2007-11-29,2007-11-29
1068,Handrawan Nadesul,,p,,2007-11-29,2007-11-29
1069,Rick Johnson,,p,,2007-11-29,2007-11-29
1070,Voddie Baucham,,p,,2007-11-29,2007-11-29
1071,Michelle & Jim Bob Duggar,,p,,2007-11-29,2007-11-29
1072,Robby I Chandra,,p,,2007-11-29,2007-11-29
1073,Alan E Nelson,,p,,2007-11-29,2007-11-29
1074,Dr. Kevin Leman & William Pentak,,p,,2007-11-29,2007-11-29
1075,Briscoe,,p,,2007-11-29,2007-11-29
1076,Emile Barnes,,p,,2007-11-29,2007-11-29
1077,Sara Wengerd,,p,,2007-11-29,2007-11-29
1078,Mark Yantzi,,p,,2007-11-29,2007-11-29
1079,Sharon Hinck,,p,,2007-11-29,2007-11-29
1080,Athol Dickson,,p,,2007-11-29,2007-11-29
1081,Kenneth E. Hagin,,p,,2007-11-29,2007-11-29
1082,Larry L. Rasmussen,,p,,2007-11-29,2007-11-29
1083,Jane Stuart Smith & Betty Carlson,,p,,2007-11-29,2007-11-29
1084,Dr. Randall D. Smith,,p,,2007-11-29,2007-11-29
1085,David W. Hall & Peter A. Lillback,,p,,2007-11-29,2007-11-29
1086,Dr. Romance,,p,,2007-11-29,2007-11-29
1087,Arie Saptaji,,p,,2007-11-29,2007-11-29
1088,Slamat P. Sinambela (Penerj.),,p,,2007-11-29,2007-11-29
1089,Leena Lane,,p,,2007-11-29,2007-11-29
1090,Catherine Mackenzie,,p,,2007-11-29,2007-11-29
1091,Gerenimo Stilton,,p,,2007-11-29,2007-11-29
1092,"Christiana Niowni , dkk",,p,,2007-11-29,2007-11-29
1093,Anne de Graff,,p,,2007-11-29,2007-11-29
1094,Maria Pascual,,p,,2007-11-29,2007-11-29
1095,Maria Pasual,,p,,2007-11-29,2007-11-29
1096,Andreas Sudarsono,,p,,2007-11-29,2007-11-29
1097,Jose Perez Montero,,p,,2007-11-29,2007-11-29
1098,"Alice Saputra Communications, Co.",,p,,2007-11-29,2007-11-29
1099,Moony,,p,,2007-11-29,2007-11-29
1100,Tim Hanzel,,p,,2007-11-29,2007-11-29
1101,"Christiana Niowni, dkk",,p,,2007-11-29,2007-11-29
1102,Su Box,,p,,2007-11-29,2007-11-29
1103,Christina Goodings,,p,,2007-11-29,2007-11-29
1104,Lee Yong Ku,,p,,2007-11-29,2007-11-29
1105,Sarah Bolme and Edward,,p,,2007-11-29,2007-11-29
1106,Robin Currie,,p,,2007-11-29,2007-11-29
1107,"Janet M, Julie L Mask, Jan E Meier",,p,,2007-11-29,2007-11-29
1108,Sarah Toulmin,,p,,2007-11-29,2007-11-29
1109,Christopher Doyle and Toni Goffe,,p,,2007-11-29,2007-11-29
1110,AL. Simanjuntak,,p,,2007-11-29,2007-11-29
1111,Srah Toulmin,,p,,2007-11-29,2007-11-29
1112,Lucy Moore,,p,,2007-11-29,2007-11-29
1113,Charlotte Ryton,,p,,2007-11-29,2007-11-29
1114,John Goodwin,,p,,2007-11-29,2007-11-29
1115,Sarah Hall,,p,,2007-11-29,2007-11-29
1116,Hendra & Esther J.Rey,,p,,2007-11-29,2007-11-29
1117,Laura Lazarus,,p,,2007-11-29,2007-11-29
1118,Don Soderquist,,p,,2007-11-29,2007-11-29
1119,David Sper,,p,,2007-11-29,2007-11-29
1120,Mary Ann Mayo,,p,,2007-11-29,2007-11-29
1121,Jackie M. Johnson,,p,,2007-11-29,2007-11-29
1122,Bart D Ehrman,,p,,2007-11-29,2007-11-29
1123,Donna makee Rhodes,,p,,2007-11-29,2007-11-29
1124,Doug Fields,,p,,2007-11-29,2007-11-29
1125,Rut & Hana,,p,,2007-11-29,2007-11-29
1126,Anne Cetas,,p,,2007-11-29,2007-11-29
1127,"John G.R. Hermanus, S.T",,p,,2007-11-29,2007-11-29
1128,John White,,p,,2007-11-29,2007-11-29
1129,Carolyn Nystrom,,p,,2007-11-29,2007-11-29
1130,Kathryn Slattery,,p,,2007-11-29,2007-11-29
1131,David Spers,,p,,2007-11-29,2007-11-29
1132,Charles R. Windoll,,p,,2007-11-29,2007-11-29
1133,Stephen D. eyre,,p,,2007-11-29,2007-11-29
1134,Mikal Keefer & John Cutshall,,p,,2007-11-29,2007-11-29
1135,Pdt. Mangapul Sagala,,p,,2007-11-29,2007-11-29
1136,Daniel Budiantoro,,p,,2007-11-29,2007-11-29
1137,Bayu Probo,,p,,2007-11-29,2007-11-29
1138,Mark Labberton,,p,,2007-11-29,2007-11-29
1139,Timotius Adi T. & Josua Iwan Wahyudi,,p,,2007-11-29,2007-11-29
1140,Maqdalen K.,,p,,2007-11-29,2007-11-29
1141,Rika Napitupulu & Dina T.,,p,,2007-11-29,2007-11-29
1142,Gary M. Burge,,p,,2007-11-29,2007-11-29
1143,Jim Burns,,p,,2007-11-29,2007-11-29
1144,Robby I. Chandra,,p,,2007-11-29,2007-11-29
1145,Warren Wiersbe,,p,,2007-11-29,2007-11-29
1146,Cheri Gillard,,p,,2007-11-29,2007-11-29
1147,Gary Smalley,,p,,2007-11-29,2007-11-29
1148,Gregory Stock,,p,,2007-11-29,2007-11-29
1149,Bruce Bugbee,,p,,2007-11-29,2007-11-29
1150,Sugiyanto Wiryoputrp,,p,,2007-11-29,2007-11-29
1151,Arthur W. Gross,,p,,2007-11-29,2007-11-29
1152,V. Gilber Beers & Helen Endres,,p,,2007-11-29,2007-11-29
1153,Hengly Sukandra,,p,,2007-11-29,2007-11-29
1154,Sally ann Wright,,p,,2007-11-29,2007-11-29
1155,jo Kyung-Ae,,p,,2007-11-29,2007-11-29
1156,Dr. Gary Smalley,,p,,2007-11-29,2007-11-29
1157,Alice&Robert Fryling,,p,,2007-11-29,2007-11-29
1158,"Robin Goldstein, PhD, dan Janet Gallant",,p,,2007-11-29,2007-11-29
1159,Chip Ingram,,p,,2007-11-29,2007-11-29
1160,Lukas R. Bambang Prada Asmara,,p,,2007-11-29,2007-11-29
1161,Dr. Viviavn A.soerilo,,p,,2007-11-29,2007-11-29
1162,Angela Elwel Hunt,,p,,2007-11-29,2007-11-29
1163,Dave & Neta Jackson,,p,,2007-11-29,2007-11-29
1164,Sergio Cariello,,p,,2007-11-29,2007-11-29
1165,Esmeralda L.,,p,,2007-11-29,2007-11-29
1166,Pressindo,,p,,2007-11-29,2007-11-29
1167,Sylvia Tanuadji,,p,,2007-11-29,2007-11-29
1168,Claire Cloninger,,p,,2007-11-29,2007-11-29
1169,Andy Cloninger,,p,,2007-11-29,2007-11-29
1170,Jeff Smith,,p,,2007-11-29,2007-11-29
1171,J.C,,p,,2007-11-29,2007-11-29
1172,Gail Reichlin & Caroline Winkler,,p,,2007-11-29,2007-11-29
1173,P. Dori Wuwur Hendrikus,,p,,2007-11-29,2007-11-29
1174,Lily Efferin,,p,,2007-11-29,2007-11-29
1175,Dr. William M. Struthers,,p,,2007-11-29,2007-11-29
1176,Charles Ringma,,p,,2007-11-29,2007-11-29
1177,James Packer,,p,,2007-11-29,2007-11-29
1178,Sekolah Tinggi Teologi Bandung,,p,,2007-11-29,2007-11-29
1179,Tom Wright,,p,,2007-11-29,2007-11-29
1180,C.S. Lewis,,p,,2007-11-29,2007-11-29
1181,Kevin J. Vanhoozer,,p,,2007-11-29,2007-11-29
1182,Ronald F.Keeler,,p,,2007-11-29,2007-11-29
1183,Johny Cross,,p,,2007-11-29,2007-11-29
1184,Mario Diaz,,p,,2007-11-29,2007-11-29
1185,Joni Eareckson Tada,,p,,2007-11-29,2007-11-29
1186,David Mccasland,,p,,2007-11-29,2007-11-29
1187,Haddon W.Robinson,,p,,2007-11-29,2007-11-29
1188,Dan Vander Lugt,,p,,2007-11-29,2007-11-29
1189,Nick Butterworth dan Mick Inkpen,,p,,2007-11-29,2007-11-29
1190,Peter V.Deison,,p,,2007-11-29,2007-11-29
1191,Herb Vander Lugt,,p,,2007-11-29,2007-11-29
1192,C.Van den Berg,,p,,2007-11-29,2007-11-29
1193,Alice Mathews,,p,,2007-11-29,2007-11-29
1194,Tim Jackson,,p,,2007-11-29,2007-11-29
1195,Jeff Olson,,p,,2007-11-29,2007-11-29
1196,Mandaliem Lembong,,p,,2007-11-29,2007-11-29
1197,Achim Teschner,,p,,2007-11-29,2007-11-29
1198,Ronald S. Wallace,,p,,2007-11-29,2007-11-29
1199,Iva Hoth,,p,,2007-11-29,2007-11-29
1200,HENRY & RICHARD BLACKABY,,p,,2007-11-29,2007-11-29
1201,Kees de Kort,,p,,2007-11-29,2007-11-29
1202,Jody Capehart,,p,,2007-11-29,2007-11-29
1203,Dr.Veronika J.Elbers,,p,,2007-11-29,2007-11-29
1204,J.Reason,,p,,2007-11-29,2007-11-29
1205,Dr.Robert G.Witty,,p,,2007-11-29,2007-11-29
1206,Yonky Karman,,p,,2007-11-29,2007-11-29
1207,J.Veitch,,p,,2007-11-29,2007-11-29
1208,A.B. SUSANTO,,p,,2007-11-29,2007-11-29
1209,Lukas R Bambang Prada Asmara,,p,,2007-11-29,2007-11-29
1210,Petrus Kwik,,p,,2007-11-29,2007-11-29
1211,Chang Khui Fa,,p,,2007-11-29,2007-11-29
1212,H. Westerink,,p,,2007-11-29,2007-11-29
1213,Chris Tiegreen,,p,,2007-11-29,2007-11-29
1214,"Les Parrott III, Ph.D",,p,,2007-11-29,2007-11-29
1215,"Pdt. Prof. E.G. Singgih, Ph.D.",,p,,2007-11-29,2007-11-29
1216,"Pdt. Ny. Hermin Lambe'-Sangka', M.Th.",,p,,2007-11-29,2007-11-29
1217,Charles H. Spurgeon,,p,,2007-11-29,2007-11-29
1218,"John Ruck, Anne Ruck, dkk",,p,,2007-11-29,2007-11-29
1219,"Sherwood G. Lingenfelter, Marvin K. Mayers",,p,,2007-11-29,2007-11-29
1220,David W. Ellis,,p,,2007-11-29,2007-11-29
1221,"John Stott, Johannes Velkuyl, dkk",,p,,2007-11-29,2007-11-29
1222,Widi Artanto,,p,,2007-11-29,2007-11-29
1223,Rebecca Manley Pippert,,p,,2007-11-29,2007-11-29
1224,Sara Tee,,p,,2007-11-29,2007-11-29
1225,V.Gilbert Beers,,p,,2007-11-29,2007-11-29
1226,Joy Melissa Jensen,,p,,2007-11-29,2007-11-29
1227,Meg Wang,,p,,2007-11-29,2007-11-29
1228,Howard M. Gering,,p,,2007-11-29,2007-11-29
1229,Stanton L. & Brenna B.Jones,,p,,2007-11-29,2007-11-29
1230,David Jeremiah,,p,,2007-11-29,2007-11-29
1231,Yoh Veldhuizen,,p,,2007-11-29,2007-11-29
1232,Djimanto Setyadi,,p,,2007-11-29,2007-11-29
1233,Leroy Lawson,,p,,2007-11-29,2007-11-29
1234,Randy Alcorn,,p,,2007-11-29,2007-11-29
1235,Mark Tabb,,p,,2007-11-29,2007-11-29
1236,Leonardo A. Sjiamsuri,,p,,2007-11-29,2007-11-29
1237,Philip Yancey,,p,,2007-11-29,2007-11-29
1238,John Eldredge,,p,,2007-11-29,2007-11-29
1239,DR. Anne Ruck,,p,,2007-11-29,2007-11-29
1240,G.R. Evans,,p,,2007-11-29,2007-11-29
1241,Tosca Lee,,p,,2007-11-29,2007-11-29
1242,Buang Sine,,p,,2007-11-29,2007-11-29
1243,Lynn Austin,,p,,2007-11-29,2007-11-29
1244,Ted Haggard & John Bolin,,p,,2007-11-29,2007-11-29
1245,Jimmy Teo,,p,,2007-11-29,2007-11-29
1246,"Kenneth Boa, Sid Buzzell, Bill Perkins",,p,,2007-11-29,2007-11-29
1247,"Paul J. Meyer, Randy Clechta",,p,,2007-11-29,2007-11-29
1248,Lie Seng Cuan,,p,,2007-11-29,2007-11-29
1249,F. Belton Joyner Jr.,,p,,2007-11-29,2007-11-29
1250,Debi Stack,,p,,2007-11-29,2007-11-29
1251,PAHLAWAN IMAN,,p,,2007-11-29,2007-11-29
1252,Os Guinness,,p,,2007-11-29,2007-11-29
1253,Dorothy Valcarcel,,p,,2007-11-29,2007-11-29
1254,Greg Scharf,,p,,2007-11-29,2007-11-29
1255,Marion van Horne,,p,,2007-11-29,2007-11-29
1256,Andrew Comiskey,,p,,2007-11-29,2007-11-29
1257,Gloria Graffa,,p,,2007-11-29,2007-11-29
1258,Katrina J. Wilson,,p,,2007-11-29,2007-11-29
1259,Lois Walfrid Johnson,,p,,2007-11-29,2007-11-29
1260,"John Piper, Justin Taylor, Jerry Bridges, etc",,p,,2007-11-29,2007-11-29
1261,Slamat P. Sinambela,,p,,2007-11-29,2007-11-29
1262,Fida R. Abbott,,p,,2007-11-29,2007-11-29
1263,Mac Brunson,,p,,2007-11-29,2007-11-29
1264,Bethan James,,p,,2007-11-29,2007-11-29
1265,Jocelyn Miler,,p,,2007-11-29,2007-11-29
1266,Joses Masse,,p,,2007-11-29,2007-11-29
1267,Sean Covey,,p,,2007-11-29,2007-11-29
1268,Ita Siregar,,p,,2007-11-29,2007-11-29
1269,Karen Kingsbury,,p,,2007-11-29,2007-11-29
1270,PAT GELSINGER,,p,,2007-11-29,2007-11-29
1271,Sostenis Nggebu,,p,,2007-11-29,2007-11-29
1272,Marion Thomas,,p,,2007-11-29,2007-11-29
1273,Rhona Davies,,p,,2007-11-29,2007-11-29
1274,DEAN WIEBRACHT,,p,,2007-11-29,2007-11-29
1275,G. Riemer,,p,,2007-11-29,2007-11-29
1276,Magdalene Kawotjo,,p,,2007-11-29,2007-11-29
1277,"Tadius Gunadi, dkk",,p,,2007-11-29,2007-11-29
1278,DR. Jaepil Yoo,,p,,2007-11-29,2007-11-29
1279,David W. Hall,,p,,2007-11-29,2007-11-29
1280,Calvin Miller,,p,,2007-11-29,2007-11-29
1281,M. Brewster Smith,,p,,2007-11-29,2007-11-29
1282,David A Seamands,,p,,2007-11-29,2007-11-29
1283,"Glen H. Stassen, David P. Gushee",,p,,2007-11-29,2007-11-29
1284,"John Piper, Justin Taylor",,p,,2007-11-29,2007-11-29
1285,Dr. J. L. Ch. Abineno,,p,,2007-11-29,2007-11-29
1286,"David Egner, Jeff Olson, Tim Jackson",,p,,2007-11-29,2007-11-29
1287,Henny E. Wirawan,,p,,2007-11-29,2007-11-29
1288,Mark Dever,,p,,2007-11-29,2007-11-29
1289,Anne Neufeld Rupp,,p,,2007-11-29,2007-11-29
1290,Michele Hershberger,,p,,2007-11-29,2007-11-29
1291,Linwood Urban,,p,,2007-11-29,2007-11-29
1292,Yona Ririmasse,,p,,2007-11-29,2007-11-29
1293,James R. Shott,,p,,2007-11-29,2007-11-29
1294,Tim Editor Conari Press,,p,,2007-11-29,2007-11-29
